species	rundate	headid	collection.date	population	position	Bdeadflowers	Bsingleseeds	Bsinglepappi	Bpappusseed	Beggcases	Ddeadflowers	Dsingleseeds	Dsinglepappi	Dpappusseed	Deggcases	Dtseeds	dissector	dissect.date	diameter 	intact.seeds	seed.id	plength	pwidth	drop.time	unattached.seeds 	cysts	stuck.seeds 	Aeggcases	Tseeds	Teggcases	seed.mass
n	8/10/2007	185	7/25/2007	ES	NA	2	0	0	0	0	0	0	0	0	0	0	Jennifer.Stella	5/19/2008	21.6	14	2	16.6	17.2	1.67	2	0	0	0	16	0	0.0026
n	8/10/2007	185	7/25/2007	ES	NA	2	0	0	0	0	0	0	0	0	0	0	Jennifer.Stella	5/19/2008	21.6	14	3	16.7	28.2	2.925	2	0	0	0	16	0	0.0025
n	8/10/2007	185	7/25/2007	ES	NA	2	0	0	0	0	0	0	0	0	0	0	Jennifer.Stella	5/19/2008	21.6	14	4	16	16.5	1.72	2	0	0	0	16	0	0.0019
n	8/10/2007	185	7/25/2007	ES	NA	2	0	0	0	0	0	0	0	0	0	0	Jennifer.Stella	5/19/2008	21.6	14	5	16.8	29.6	2.985	2	0	0	0	16	0	0.0026
n	8/10/2007	185	7/25/2007	ES	NA	2	0	0	0	0	0	0	0	0	0	0	Jennifer.Stella	5/19/2008	21.6	14	6	16.5	13.3	1.53	2	0	0	0	16	0	0.0023
n	8/10/2007	185	7/25/2007	ES	NA	2	0	0	0	0	0	0	0	0	0	0	Jennifer.Stella	5/19/2008	21.6	14	7	17.3	27.6	2.935	2	0	0	0	16	0	0.0027
n	8/10/2007	185	7/25/2007	ES	NA	2	0	0	0	0	0	0	0	0	0	0	Jennifer.Stella	5/19/2008	21.6	14	8	16	17.3	1.905	2	0	0	0	16	0	0.0027
n	8/10/2007	185	7/25/2007	ES	NA	2	0	0	0	0	0	0	0	0	0	0	Jennifer.Stella	5/19/2008	21.6	14	9	16.3	15.6	1.795	2	0	0	0	16	0	0.0025
n	8/10/2007	185	7/25/2007	ES	NA	2	0	0	0	0	0	0	0	0	0	0	Jennifer.Stella	5/19/2008	21.6	14	10	16.1	15.1	1.485	2	0	0	0	16	0	0.0021
n	8/10/2007	186	7/25/2007	ES	NA	0	0	0	0	0	0	0	0	0	0	0	Brosi.Bradley	5/20/2008	37.3	0	NA	NA	NA	NA	0	17	0	26	0	26	NA
n	8/10/2007	187	7/25/2007	ES	NA	1	0	0	0	0	0	0	0	0	0	0	Mason.Heberling	5/19/2008	35.6	0	NA	NA	NA	NA	0	12	0	15	0	15	NA
n	8/10/2007	188	7/25/2007	ES	NA	0	0	0	0	0	0	0	0	0	0	0	Megan.Lundgren	5/20/2008	43.5	0	NA	NA	NA	NA	1	21	0	36	1	36	NA
n	8/11/2007	189	7/25/2007	ES	NA	3	0	0	0	0	0	0	0	0	0	0	Catherine	1/31/2008	41.4	2	1	12.8	18	1.97	10	18	47	22	59	22	0.001
n	8/11/2007	189	7/25/2007	ES	NA	3	0	0	0	0	0	0	0	0	0	0	Catherine	1/31/2008	41.4	2	2	10.3	8.7	1.41	10	18	47	22	59	22	0.0012
n	8/11/2007	190	7/25/2007	ES	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	1/24/2008	30.7	0	NA	NA	NA	NA	10	6	0	14	10	14	NA
n	8/11/2007	191	7/25/2007	ES	NA	0	0	0	0	0	0	0	0	0	0	0	Mason.Heberling	1/24/2008	36.1	0	NA	NA	NA	NA	2	7	16	7	18	7	NA
n	8/11/2007	192	7/25/2007	ES	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	1/24/2008	39.9	0	NA	NA	NA	NA	0	14	0	35	0	35	NA
n	8/11/2007	193	7/25/2007	ES	NA	43	21	30	18	0	32	19	19	4	0	23	Mason.Heberling	1/24/2008	34.7	124	1	18.2	19.4	2.4	8	0	1	2	195	2	0.0016
n	8/11/2007	193	7/25/2007	ES	NA	43	21	30	18	0	32	19	19	4	0	23	Mason.Heberling	1/24/2008	34.7	124	2	19.2	26.8	2.68	8	0	1	2	195	2	0.0035
n	8/11/2007	193	7/25/2007	ES	NA	43	21	30	18	0	32	19	19	4	0	23	Mason.Heberling	1/24/2008	34.7	124	3	20.4	38.1	3.015	8	0	1	2	195	2	0.0033
n	8/11/2007	193	7/25/2007	ES	NA	43	21	30	18	0	32	19	19	4	0	23	Mason.Heberling	1/24/2008	34.7	124	4	20.9	34.2	3.16	8	0	1	2	195	2	0.0029
n	8/11/2007	193	7/25/2007	ES	NA	43	21	30	18	0	32	19	19	4	0	23	Mason.Heberling	1/24/2008	34.7	124	5	20	34.1	2.935	8	0	1	2	195	2	0.0032
n	8/11/2007	193	7/25/2007	ES	NA	43	21	30	18	0	32	19	19	4	0	23	Mason.Heberling	1/24/2008	34.7	124	6	18.9	25.4	2.36	8	0	1	2	195	2	0.0029
n	8/11/2007	193	7/25/2007	ES	NA	43	21	30	18	0	32	19	19	4	0	23	Mason.Heberling	1/24/2008	34.7	124	7	20.2	33.8	3.355	8	0	1	2	195	2	0.003
n	8/11/2007	193	7/25/2007	ES	NA	43	21	30	18	0	32	19	19	4	0	23	Mason.Heberling	1/24/2008	34.7	124	8	19	35.5	3.275	8	0	1	2	195	2	0.0033
n	8/11/2007	193	7/25/2007	ES	NA	43	21	30	18	0	32	19	19	4	0	23	Mason.Heberling	1/24/2008	34.7	124	9	19.9	29.8	2.8	8	0	1	2	195	2	0.0033
n	8/11/2007	193	7/25/2007	ES	NA	43	21	30	18	0	32	19	19	4	0	23	Mason.Heberling	1/24/2008	34.7	124	10	19.1	36.7	3.22	8	0	1	2	195	2	0.0035
n	8/11/2007	194	7/30/2007	ES	NA	0	0	0	0	0	1	0	0	0	0	0	Caitlin.Sullivan	1/24/2008	38	0	NA	NA	NA	NA	0	13	20	31	20	31	NA
n	8/11/2007	195	7/30/2007	ES	NA	1	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	1/24/2008	26.9	6	1	17.6	20	2.19	6	0	0	0	12	0	0.0014
n	8/11/2007	195	7/30/2007	ES	NA	1	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	1/24/2008	26.9	6	2	18.3	19.1	2.31	6	0	0	0	12	0	0.0017
n	8/11/2007	195	7/30/2007	ES	NA	1	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	1/24/2008	26.9	6	3	19.6	17.8	2.67	6	0	0	0	12	0	0.0011
n	8/11/2007	195	7/30/2007	ES	NA	1	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	1/24/2008	26.9	6	4	18.1	19.3	2.47	6	0	0	0	12	0	0.0015
n	8/11/2007	195	7/30/2007	ES	NA	1	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	1/24/2008	26.9	6	5	17.5	22.8	2.46	6	0	0	0	12	0	0.0018
n	8/11/2007	195	7/30/2007	ES	NA	1	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	1/24/2008	26.9	6	6	17.8	19.1	2.87	6	0	0	0	12	0	0.001
n	8/11/2007	196	7/25/2007	ES	NA	0	0	0	0	0	0	0	0	0	0	0	Steph.Freed	1/23/2008	42.9	0	NA	NA	NA	NA	20	17	6	21	26	21	NA
n	8/11/2007	197	7/25/2007	ES	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	1/24/2008	37	0	NA	NA	NA	NA	2	19	11	25	13	25	NA
n	8/11/2007	198	7/30/2007	ES	NA	0	0	0	0	0	0	0	0	0	0	0	Steph.Freed	1/24/2008	37.3	0	NA	NA	NA	NA	1	12	1	40	2	40	NA
a	8/11/2007	199	7/30/2007	C	NA	69	43	53	3	0	9	7	8	0	0	7	Steph.Freed	1/23/2008	19.3	23	1	14.7	22.3	2.61	3	0	0	0	79	0	0.001
a	8/11/2007	199	7/30/2007	C	NA	69	43	53	3	0	9	7	8	0	0	7	Steph.Freed	1/23/2008	19.3	23	2	14.6	23.2	3.22	3	0	0	0	79	0	0.0012
a	8/11/2007	199	7/30/2007	C	NA	69	43	53	3	0	9	7	8	0	0	7	Steph.Freed	1/23/2008	19.3	23	3	15	23	2.81	3	0	0	0	79	0	0.0013
a	8/11/2007	199	7/30/2007	C	NA	69	43	53	3	0	9	7	8	0	0	7	Steph.Freed	1/23/2008	19.3	23	4	14.3	20	2.44	3	0	0	0	79	0	0.0012
a	8/11/2007	199	7/30/2007	C	NA	69	43	53	3	0	9	7	8	0	0	7	Steph.Freed	1/23/2008	19.3	23	5	14.4	23.4	2.69	3	0	0	0	79	0	0.0014
a	8/11/2007	199	7/30/2007	C	NA	69	43	53	3	0	9	7	8	0	0	7	Steph.Freed	1/23/2008	19.3	23	6	12.5	21.8	2.94	3	0	0	0	79	0	0.0008
a	8/11/2007	199	7/30/2007	C	NA	69	43	53	3	0	9	7	8	0	0	7	Steph.Freed	1/23/2008	19.3	23	7	11.9	20.7	2.53	3	0	0	0	79	0	0.001
a	8/11/2007	199	7/30/2007	C	NA	69	43	53	3	0	9	7	8	0	0	7	Steph.Freed	1/23/2008	19.3	23	8	15.1	21.4	2.82	3	0	0	0	79	0	0.0012
a	8/11/2007	199	7/30/2007	C	NA	69	43	53	3	0	9	7	8	0	0	7	Steph.Freed	1/23/2008	19.3	23	9	13.5	16.7	2.12	3	0	0	0	79	0	0.0009
a	8/11/2007	199	7/30/2007	C	NA	69	43	53	3	0	9	7	8	0	0	7	Steph.Freed	1/23/2008	19.3	23	10	16.7	23.7	3	3	0	0	0	79	0	0.0009
a	8/11/2007	200	7/30/2007	C	NA	1	0	0	0	0	0	1	0	0	0	1	Caitlin.Sullivan	1/31/2008	13.8	0	NA	NA	NA	NA	0	3	4	6	5	6	NA
a	8/11/2007	201	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/14/2008	16.9	0	NA	NA	NA	NA	0	4	0	6	0	6	NA
a	8/11/2007	202	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	2/6/2008	13.4	0	NA	NA	NA	NA	0	1	5	3	5	3	NA
a	8/11/2007	203	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	4/22/2008	1.78	39	1	13.2	17	2.74	22	0	5	0	66	0	0.0014
a	8/11/2007	203	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	4/22/2008	1.78	39	2	12.2	17.4	2.51	22	0	5	0	66	0	0.0015
a	8/11/2007	203	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	4/22/2008	1.78	39	3	12.4	15.8	2.48	22	0	5	0	66	0	0.0013
a	8/11/2007	203	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	4/22/2008	1.78	39	4	14	17.8	3.58	22	0	5	0	66	0	0.0005
a	8/11/2007	203	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	4/22/2008	1.78	39	5	14.1	13.8	2.17	22	0	5	0	66	0	0.0008
a	8/11/2007	203	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	4/22/2008	1.78	39	6	12.5	20.1	2.39	22	0	5	0	66	0	0.0012
a	8/11/2007	203	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	4/22/2008	1.78	39	7	12.3	17.2	2.55	22	0	5	0	66	0	0.001
a	8/11/2007	203	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	4/22/2008	1.78	39	8	12.1	17.5	3.75	22	0	5	0	66	0	0.0001
a	8/11/2007	203	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	4/22/2008	1.78	39	9	11.2	16.7	2.42	22	0	5	0	66	0	0.0013
a	8/11/2007	203	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	4/22/2008	1.78	39	10	14.6	18.6	3.13	22	0	5	0	66	0	NA
a	8/11/2007	204	7/30/2007	C	NA	52	83	29	5	0	8	3	14	0	0	3	Maggie.Wilkens	1/24/2008	18.2	0	NA	NA	NA	NA	2	0	0	0	93	0	NA
a	8/11/2007	205	7/30/2007	C	NA	105	107	102	0	0	3	5	14	0	0	5	Caitlin.Sullivan	3/25/2008	18.5	0	NA	NA	NA	NA	5	0	0	0	117	0	NA
a	8/13/2007	206	7/30/2007	C	NA	0	0	0	0	0	2	2	0	0	0	2	Caitlin.Sullivan	2/6/2008	16.8	80	1	13.4	14.2	2.72	0	0	18	0	100	0	0.0008
a	8/13/2007	206	7/30/2007	C	NA	0	0	0	0	0	2	2	0	0	0	2	Caitlin.Sullivan	2/6/2008	16.8	80	2	12.2	14.8	2.47	0	0	18	0	100	0	0.0005
a	8/13/2007	206	7/30/2007	C	NA	0	0	0	0	0	2	2	0	0	0	2	Caitlin.Sullivan	2/6/2008	16.8	80	3	13.7	12	2.49	0	0	18	0	100	0	0.0005
a	8/13/2007	206	7/30/2007	C	NA	0	0	0	0	0	2	2	0	0	0	2	Caitlin.Sullivan	2/6/2008	16.8	80	4	13.2	15.3	2.6	0	0	18	0	100	0	0.0005
a	8/13/2007	206	7/30/2007	C	NA	0	0	0	0	0	2	2	0	0	0	2	Caitlin.Sullivan	2/6/2008	16.8	80	5	12.7	12.8	2.58	0	0	18	0	100	0	0.0005
a	8/13/2007	206	7/30/2007	C	NA	0	0	0	0	0	2	2	0	0	0	2	Caitlin.Sullivan	2/6/2008	16.8	80	6	13.5	13.9	2.53	0	0	18	0	100	0	0.0007
a	8/13/2007	206	7/30/2007	C	NA	0	0	0	0	0	2	2	0	0	0	2	Caitlin.Sullivan	2/6/2008	16.8	80	7	12.9	13.4	2.97	0	0	18	0	100	0	0.0007
a	8/13/2007	206	7/30/2007	C	NA	0	0	0	0	0	2	2	0	0	0	2	Caitlin.Sullivan	2/6/2008	16.8	80	8	11.8	14.5	2.5	0	0	18	0	100	0	0.0007
a	8/13/2007	206	7/30/2007	C	NA	0	0	0	0	0	2	2	0	0	0	2	Caitlin.Sullivan	2/6/2008	16.8	80	9	12.4	13.7	2.81	0	0	18	0	100	0	0.0004
a	8/13/2007	206	7/30/2007	C	NA	0	0	0	0	0	2	2	0	0	0	2	Caitlin.Sullivan	2/6/2008	16.8	80	10	13.4	13.2	2.38	0	0	18	0	100	0	0.0007
a	8/13/2007	207	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Rick.Pongrance	3/25/2008	13.6	0	NA	NA	NA	NA	NA	0	0	0	NA	0	NA
a	8/13/2007	208	7/30/2007	C	NA	0	0	0	0	0	1	1	0	0	0	1	Steph.Freed	1/24/2008	16.3	0	NA	NA	NA	NA	0	4	0	3	1	3	NA
a	8/13/2007	209	7/30/2007	C	NA	0	0	0	0	0	1	0	0	0	0	0	Maggie.Wilkens	1/24/2008	16.3	0	NA	NA	NA	NA	0	4	0	15	0	15	NA
a	8/13/2007	210	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	1/24/2008	19.1	0	NA	NA	NA	NA	0	1	0	4	0	4	NA
a	8/13/2007	211	7/30/2007	C	NA	110	65	101	7	0	0	4	6	0	0	4	Caitlin.Sullivan	2/6/2008	16.2	0	NA	NA	NA	NA	0	0	0	0	76	0	NA
a	8/13/2007	212	7/30/2007	C	NA	98	80	82	5	0	7	10	12	0	0	10	Caitlin.Sullivan	1/24/2008	17.2	0	NA	NA	NA	NA	4	0	0	0	99	0	NA
a	8/13/2007	213	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Katherine.Marchetto	39470	11	0	NA	NA	NA	NA	0	3	0	8	0	8	NA
a	8/13/2007	214	7/30/2007	C	NA	0	0	0	0	0	0	0	1	0	0	0	Maggie.Wilkens	1/24/2008	15.7	0	NA	NA	NA	NA	11	2	11	3	22	3	NA
a	8/13/2007	215	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	2	0	Mason.Heberling	1/24/2008	19.8	35	1	11.2	14	2.115	23	0	3	0	61	2	0.001
a	8/13/2007	215	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	2	0	Mason.Heberling	1/24/2008	19.8	35	2	12.8	17.9	2.42	23	0	3	0	61	2	0.001
a	8/13/2007	215	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	2	0	Mason.Heberling	1/24/2008	19.8	35	3	12.9	19.6	3.235	23	0	3	0	61	2	0.001
a	8/13/2007	215	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	2	0	Mason.Heberling	1/24/2008	19.8	35	4	11.4	14.1	2.17	23	0	3	0	61	2	0.001
a	8/13/2007	215	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	2	0	Mason.Heberling	1/24/2008	19.8	35	5	12.2	17.3	2.38	23	0	3	0	61	2	0.0012
a	8/13/2007	215	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	2	0	Mason.Heberling	1/24/2008	19.8	35	6	11.1	18.4	2.525	23	0	3	0	61	2	0.0013
a	8/13/2007	215	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	2	0	Mason.Heberling	1/24/2008	19.8	35	7	12.2	21.1	3.14	23	0	3	0	61	2	0.0011
a	8/13/2007	215	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	2	0	Mason.Heberling	1/24/2008	19.8	35	8	11.3	13.4	2.11	23	0	3	0	61	2	0.0012
a	8/13/2007	215	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	2	0	Mason.Heberling	1/24/2008	19.8	35	9	11.8	16.8	2.735	23	0	3	0	61	2	0.0004
a	8/13/2007	215	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	2	0	Mason.Heberling	1/24/2008	19.8	35	10	12.1	17	2.725	23	0	3	0	61	2	0.0012
a	8/13/2007	216	7/30/2007	C	NA	0	0	0	0	0	0	1	0	0	0	1	Caitlin.Sullivan	1/31/2008	15.7	9	1	11.9	11.8	2.16	0	0	9	0	19	0	0.0007
a	8/13/2007	216	7/30/2007	C	NA	0	0	0	0	0	0	1	0	0	0	1	Caitlin.Sullivan	1/31/2008	15.7	9	2	12	14.4	2.33	0	0	9	0	19	0	0.0006
a	8/13/2007	216	7/30/2007	C	NA	0	0	0	0	0	0	1	0	0	0	1	Caitlin.Sullivan	1/31/2008	15.7	9	3	13	13.5	1.82	0	0	9	0	19	0	0.0011
a	8/13/2007	216	7/30/2007	C	NA	0	0	0	0	0	0	1	0	0	0	1	Caitlin.Sullivan	1/31/2008	15.7	9	4	13.1	13.5	2.57	0	0	9	0	19	0	0.0004
a	8/13/2007	216	7/30/2007	C	NA	0	0	0	0	0	0	1	0	0	0	1	Caitlin.Sullivan	1/31/2008	15.7	9	5	12	12.7	2.22	0	0	9	0	19	0	0.0008
a	8/13/2007	216	7/30/2007	C	NA	0	0	0	0	0	0	1	0	0	0	1	Caitlin.Sullivan	1/31/2008	15.7	9	6	11.7	15.3	1.95	0	0	9	0	19	0	0.0011
a	8/13/2007	216	7/30/2007	C	NA	0	0	0	0	0	0	1	0	0	0	1	Caitlin.Sullivan	1/31/2008	15.7	9	7	12.6	12.4	2.57	0	0	9	0	19	0	0.0009
a	8/13/2007	216	7/30/2007	C	NA	0	0	0	0	0	0	1	0	0	0	1	Caitlin.Sullivan	1/31/2008	15.7	9	8	10.7	11.4	2.31	0	0	9	0	19	0	0.0008
a	8/13/2007	216	7/30/2007	C	NA	0	0	0	0	0	0	1	0	0	0	1	Caitlin.Sullivan	1/31/2008	15.7	9	9	12.7	15.8	2.81	0	0	9	0	19	0	0.0007
a	8/13/2007	217	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Mason.Heberling	1/24/2008	21.5	23	1	11.4	12.4	2.17	27	0	5	0	55	0	0.0009
a	8/13/2007	217	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Mason.Heberling	1/24/2008	21.5	23	2	9.7	14	2.38	27	0	5	0	55	0	0.001
a	8/13/2007	217	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Mason.Heberling	1/24/2008	21.5	23	3	11.1	13.3	2.065	27	0	5	0	55	0	0.0009
a	8/13/2007	217	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Mason.Heberling	1/24/2008	21.5	23	4	11.9	14.2	2.175	27	0	5	0	55	0	0.001
a	8/13/2007	217	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Mason.Heberling	1/24/2008	21.5	23	5	11.2	12.7	2.19	27	0	5	0	55	0	0.0009
a	8/13/2007	217	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Mason.Heberling	1/24/2008	21.5	23	6	11.2	17.2	2.645	27	0	5	0	55	0	0.0009
a	8/13/2007	217	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Mason.Heberling	1/24/2008	21.5	23	7	10.5	15.9	2.36	27	0	5	0	55	0	0.0009
a	8/13/2007	217	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Mason.Heberling	1/24/2008	21.5	23	8	11.4	15	2.55	27	0	5	0	55	0	0.001
a	8/13/2007	217	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Mason.Heberling	1/24/2008	21.5	23	9	9.7	16.7	1.765	27	0	5	0	55	0	0.0007
a	8/13/2007	217	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Mason.Heberling	1/24/2008	21.5	23	10	11.3	12.9	1.74	27	0	5	0	55	0	0.0008
a	8/13/2007	218	7/30/2007	C	NA	1	0	0	0	0	0	0	0	0	0	0	Steph.Freed	1/24/2008	16.8	0	NA	NA	NA	NA	5	3	0	2	5	2	NA
a	8/13/2007	219	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	1/24/2008	16.5	0	NA	NA	NA	NA	6	0	6	0	12	0	NA
a	8/13/2007	220	7/30/2007	C	NA	13	9	6	0	0	1	3	4	1	0	4	Caitlin.Sullivan	1/24/2008	16.6	19	1	10.4	19.4	2.34	37	0	0	0	69	0	0.0015
a	8/13/2007	220	7/30/2007	C	NA	13	9	6	0	0	1	3	4	1	0	4	Caitlin.Sullivan	1/24/2008	16.6	19	2	13.5	17.1	2.04	37	0	0	0	69	0	0.0016
a	8/13/2007	220	7/30/2007	C	NA	13	9	6	0	0	1	3	4	1	0	4	Caitlin.Sullivan	1/24/2008	16.6	19	3	12	19.4	2.35	37	0	0	0	69	0	0.0016
a	8/13/2007	220	7/30/2007	C	NA	13	9	6	0	0	1	3	4	1	0	4	Caitlin.Sullivan	1/24/2008	16.6	19	4	12.1	18.2	2.17	37	0	0	0	69	0	0.0014
a	8/13/2007	220	7/30/2007	C	NA	13	9	6	0	0	1	3	4	1	0	4	Caitlin.Sullivan	1/24/2008	16.6	19	5	10.2	18.5	2.36	37	0	0	0	69	0	0.0015
a	8/13/2007	220	7/30/2007	C	NA	13	9	6	0	0	1	3	4	1	0	4	Caitlin.Sullivan	1/24/2008	16.6	19	6	11.8	19.8	2.47	37	0	0	0	69	0	0.0015
a	8/13/2007	220	7/30/2007	C	NA	13	9	6	0	0	1	3	4	1	0	4	Caitlin.Sullivan	1/24/2008	16.6	19	7	11.9	19.2	2.4	37	0	0	0	69	0	0.0014
a	8/13/2007	220	7/30/2007	C	NA	13	9	6	0	0	1	3	4	1	0	4	Caitlin.Sullivan	1/24/2008	16.6	19	8	12.1	19.9	2.37	37	0	0	0	69	0	0.0015
a	8/13/2007	220	7/30/2007	C	NA	13	9	6	0	0	1	3	4	1	0	4	Caitlin.Sullivan	1/24/2008	16.6	19	9	12.8	18.5	2.27	37	0	0	0	69	0	0.0017
a	8/13/2007	220	7/30/2007	C	NA	13	9	6	0	0	1	3	4	1	0	4	Caitlin.Sullivan	1/24/2008	16.6	19	10	11	20.9	2.58	37	0	0	0	69	0	0.0015
a	8/13/2007	221	7/30/2007	C	NA	1	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	1/24/2008	14.8	0	NA	NA	NA	NA	4	1	4	7	8	7	NA
a	8/13/2007	222	7/30/2007	C	NA	0	0	0	0	0	1	0	0	0	0	0	Caitlin.Sullivan	1/24/2008	15.9	0	NA	NA	NA	NA	14	0	0	0	14	0	NA
a	8/13/2007	223	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Steph.Freed	1/23/2008	16.1	0	NA	NA	NA	NA	0	2	2	1	2	1	NA
a	8/13/2007	224	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Steph.Freed	1/24/2008	11.8	0	NA	NA	NA	NA	3	1	2	4	5	4	NA
a	8/13/2007	225	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Maggie.Wilkens	1/24/2008	14.4	0	NA	NA	NA	NA	15	1	15	8	30	8	NA
a	8/13/2007	226	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Steph.Freed	1/23/2008	15.5	0	NA	NA	NA	NA	0	1	2	3	2	3	NA
a	8/13/2007	227	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Caitlin.Sullivan	1/24/2008	19.3	0	NA	NA	NA	NA	0	1	6	1	6	1	NA
a	8/13/2007	228	7/30/2007	C	NA	0	0	0	0	0	0	0	0	0	0	0	Katherine.Marchetto	39470	10.3	0	NA	NA	NA	NA	0	2	2	6	2	6	NA
a	8/13/2007	229	7/30/2007	C	NA	17	1	1	0	0	26	16	19	1	0	17	Maggie.Wilkens	1/24/2008	15.7	39	1	10.4	18.5	2.83	8	0	0	0	65	0	0.0014
a	8/13/2007	229	7/30/2007	C	NA	17	1	1	0	0	26	16	19	1	0	17	Maggie.Wilkens	1/24/2008	15.7	39	2	9.6	17.5	2.53	8	0	0	0	65	0	0.0014
a	8/13/2007	229	7/30/2007	C	NA	17	1	1	0	0	26	16	19	1	0	17	Maggie.Wilkens	1/24/2008	15.7	39	3	9.7	16.2	2.97	8	0	0	0	65	0	0.001
a	8/13/2007	229	7/30/2007	C	NA	17	1	1	0	0	26	16	19	1	0	17	Maggie.Wilkens	1/24/2008	15.7	39	4	9.8	19.4	2.64	8	0	0	0	65	0	0.0012
a	8/13/2007	229	7/30/2007	C	NA	17	1	1	0	0	26	16	19	1	0	17	Maggie.Wilkens	1/24/2008	15.7	39	5	9.4	15.7	2.74	8	0	0	0	65	0	0.0014
a	8/13/2007	229	7/30/2007	C	NA	17	1	1	0	0	26	16	19	1	0	17	Maggie.Wilkens	1/24/2008	15.7	39	6	10	18.1	2.99	8	0	0	0	65	0	0.0012
a	8/13/2007	229	7/30/2007	C	NA	17	1	1	0	0	26	16	19	1	0	17	Maggie.Wilkens	1/24/2008	15.7	39	7	10	17.5	2.8	8	0	0	0	65	0	0.0012
a	8/13/2007	229	7/30/2007	C	NA	17	1	1	0	0	26	16	19	1	0	17	Maggie.Wilkens	1/24/2008	15.7	39	8	9.7	18.9	2.64	8	0	0	0	65	0	0.0014
a	8/13/2007	229	7/30/2007	C	NA	17	1	1	0	0	26	16	19	1	0	17	Maggie.Wilkens	1/24/2008	15.7	39	9	6.8	12.3	2.42	8	0	0	0	65	0	0.0013
a	8/13/2007	229	7/30/2007	C	NA	17	1	1	0	0	26	16	19	1	0	17	Maggie.Wilkens	1/24/2008	15.7	39	10	10.6	20.7	2.58	8	0	0	0	65	0	0.0012
a	8/13/2007	230	7/30/2007	C	NA	0	0	0	0	4	0	0	0	0	0	0	Katherine.Marchetto	1/23/2008	12.18	0	NA	NA	NA	NA	0	1	9	4	9	8	NA
